algorithm,parameters,count,k-nn,epsilon,largeepsilon,rel,qps,p50,p95,p99,p999,distcomps,build,candidates,indexsize,queriessize,dataset
nndescent,"NNDescent(n_neighbors=20, pruning_mult=1.50, pruning_prob=1.000, epsilon=0.160, leaf_size=24)",10,0.88107,0.96262,0.9999,0.08975170390038976,1113.3960237282165,0.9019374847412109,1.0247230529785156,1.0938644409179688,1.1928143501281752,0.0,580.2559478282928,10.0,2442000.0,2193.2896722793575,sift-128-euclidean
nndescent,"NNDescent(n_neighbors=10, pruning_mult=0.50, pruning_prob=1.000, epsilon=0.010, leaf_size=24)",10,0.29714999999999997,0.34615,0.82378,0.09705586051648099,1107.4891044067372,0.9019374847412109,0.9780049324035642,1.0285377502441406,1.1928091049194338,0.0,369.6989486217499,10.0,2111120.0,1906.2219136962892,sift-128-euclidean
nndescent,"NNDescent(n_neighbors=60, pruning_mult=2.00, pruning_prob=0.000, epsilon=0.040, leaf_size=48)",10,0.95931,0.99265,0.9997999999999999,0.08947326224133073,501.28636845986574,2.089977264404297,2.378487586975097,2.532963752746582,2.7160668373107915,0.0,2936.2787618637085,10.0,2932680.0,5850.308694828987,sift-128-euclidean
nndescent,"NNDescent(n_neighbors=60, pruning_mult=3.00, pruning_prob=0.000, epsilon=0.000, leaf_size=48)",10,0.9185700000000001,0.9746499999999999,1.0,0.08961419234797126,674.6588808246133,1.4781951904296875,1.6016960144042969,1.6696500778198242,1.8024525642395035,0.0,3028.551816225052,10.0,3445360.0,5106.817827386856,sift-128-euclidean
nndescent,"NNDescent(n_neighbors=20, pruning_mult=1.50, pruning_prob=1.000, epsilon=0.000, leaf_size=24)",10,0.56133,0.64973,0.98999,0.09214178045459917,1135.5470980183893,0.8795261383056641,0.9438991546630859,0.9715557098388672,1.0614402294158938,0.0,580.2559478282928,10.0,2442000.0,2150.505253601074,sift-128-euclidean
nndescent,"NNDescent(n_neighbors=40, pruning_mult=2.00, pruning_prob=1.000, epsilon=0.320, leaf_size=36)",10,0.99842,0.9998400000000001,1.0,0.08935737984401064,370.0476975790612,2.529740333557129,4.456591606140136,5.809299945831304,7.490175724029545,0.0,1725.260529756546,10.0,2581636.0,6976.495238018418,sift-128-euclidean
nndescent,"NNDescent(n_neighbors=60, pruning_mult=2.00, pruning_prob=0.000, epsilon=0.200, leaf_size=48)",10,0.9995499999999999,0.99999,1.0,0.08935500916386985,341.065130350906,2.822756767272949,4.709243774414059,5.8633136749267605,7.3287706375122115,0.0,2936.2787618637085,10.0,2932680.0,8598.592289345741,sift-128-euclidean
nndescent,"NNDescent(n_neighbors=40, pruning_mult=2.00, pruning_prob=1.000, epsilon=0.160, leaf_size=36)",10,0.9446899999999999,0.98999,1.0,0.08950479275177507,591.3435829970223,1.7354488372802734,2.1102547645568848,2.3257923126220708,2.617366790771486,0.0,1725.260529756546,10.0,2581636.0,4365.712378099823,sift-128-euclidean
nndescent,"NNDescent(n_neighbors=10, pruning_mult=1.00, pruning_prob=1.000, epsilon=0.120, leaf_size=24)",10,0.63905,0.74246,0.9984500000000001,0.09134896306880881,1067.9894856748024,0.9832382202148438,1.0666847229003906,1.1239051818847656,1.2731590270996103,0.0,369.73526668548584,10.0,2135624.0,1999.6676265502929,sift-128-euclidean
nndescent,"NNDescent(n_neighbors=20, pruning_mult=1.50, pruning_prob=1.000, epsilon=0.140, leaf_size=24)",10,0.85204,0.94445,0.9999,0.08987555545567774,1132.4005340309755,0.8809566497802734,0.9777545928955078,1.039745807647705,1.159919738769534,0.0,580.2559478282928,10.0,2442000.0,2156.480791568756,sift-128-euclidean
nndescent,"NNDescent(n_neighbors=40, pruning_mult=2.00, pruning_prob=0.000, epsilon=0.020, leaf_size=36)",10,0.90151,0.96675,1.0,0.08967963970042188,979.331234360351,1.0290145874023438,1.1322498321533203,1.188039779663086,1.3248934745788576,0.0,1219.9205946922302,10.0,2582508.0,2637.0117784375193,sift-128-euclidean
nndescent,"NNDescent(n_neighbors=40, pruning_mult=1.00, pruning_prob=1.000, epsilon=0.320, leaf_size=36)",10,0.99842,0.99982,1.0,0.08935748176980134,591.8957618692289,1.5774965286254883,2.99696922302246,3.976304531097416,5.278646945953382,0.0,1179.7516651153564,10.0,2268660.0,3832.8708298830984,sift-128-euclidean
nndescent,"NNDescent(n_neighbors=20, pruning_mult=1.50, pruning_prob=1.000, epsilon=0.100, leaf_size=24)",10,0.78327,0.88758,0.9998699999999999,0.09023334574702296,1159.7676827972741,0.8575916290283203,0.9267449378967283,0.9694099426269531,1.0953187942504932,0.0,580.2559478282928,10.0,2442000.0,2105.5941083908083,sift-128-euclidean
nndescent,"NNDescent(n_neighbors=40, pruning_mult=2.00, pruning_prob=0.000, epsilon=0.000, leaf_size=36)",10,0.86029,0.9387000000000001,0.9999,0.08986758272437925,990.6929092290858,1.0113716125488281,1.0941028594970703,1.1417889595031738,1.2371547222137453,0.0,1219.9205946922302,10.0,2582508.0,2606.769439795017,sift-128-euclidean
nndescent,"NNDescent(n_neighbors=40, pruning_mult=2.00, pruning_prob=0.000, epsilon=0.040, leaf_size=36)",10,0.92662,0.98048,1.0,0.08957949303256284,933.610668762694,1.1320114135742188,1.2822151184082031,1.3613915443420415,1.4884550571441666,0.0,1219.9205946922302,10.0,2582508.0,2766.150908946419,sift-128-euclidean
nndescent,"NNDescent(n_neighbors=60, pruning_mult=3.00, pruning_prob=0.000, epsilon=0.320, leaf_size=48)",10,1.0,1.0,1.0,0.08935400220785608,217.87380150368676,4.056334495544434,9.320867061614983,12.943553924560549,17.405206918716466,0.0,3028.551816225052,10.0,3445360.0,15813.55801487541,sift-128-euclidean
nndescent,"NNDescent(n_neighbors=60, pruning_mult=3.00, pruning_prob=0.000, epsilon=0.080, leaf_size=48)",10,0.9864599999999999,0.9985799999999999,1.0,0.08938744546816021,565.1297428484943,1.7695426940917969,2.2346973419189453,2.485044002532959,2.808816909790041,0.0,3028.551816225052,10.0,3445360.0,6096.582322200775,sift-128-euclidean
nndescent,"NNDescent(n_neighbors=10, pruning_mult=1.00, pruning_prob=1.000, epsilon=0.060, leaf_size=24)",10,0.53001,0.61699,0.9875299999999999,0.0925721519586697,1073.6887476999218,0.9529590606689453,1.0180592536926267,1.1272501945495608,2.0103664398193404,0.0,369.73526668548584,10.0,2135624.0,1989.0531632886884,sift-128-euclidean
nndescent,"NNDescent(n_neighbors=20, pruning_mult=0.75, pruning_prob=1.000, epsilon=0.160, leaf_size=24)",10,0.8617100000000001,0.95114,1.0,0.08984652996369533,1057.2868808829062,0.9541511535644531,1.0747909545898438,1.1403608322143555,1.2528903484344485,0.0,583.412757396698,10.0,2324300.0,2198.362660150528,sift-128-euclidean
nndescent,"NNDescent(n_neighbors=10, pruning_mult=1.00, pruning_prob=1.000, epsilon=0.030, leaf_size=24)",10,0.47744,0.55525,0.97076,0.09334921342095383,1067.023421145574,0.9415149688720703,0.9961128234863281,1.0991096496582031,1.233586549758913,0.0,369.73526668548584,10.0,2135624.0,2001.4780909936903,sift-128-euclidean
nndescent,"NNDescent(n_neighbors=10, pruning_mult=1.00, pruning_prob=1.000, epsilon=0.040, leaf_size=24)",10,0.49427000000000004,0.5752200000000001,0.97696,0.0930946047185802,1062.7705763721415,0.9503364562988281,1.0223388671875,1.78720235824585,2.016551017761232,0.0,369.73526668548584,10.0,2135624.0,2009.4873225509646,sift-128-euclidean
nndescent,"NNDescent(n_neighbors=40, pruning_mult=1.00, pruning_prob=1.000, epsilon=0.240, leaf_size=36)",10,0.98892,0.9988400000000001,1.0,0.0893810806418605,777.170642036874,1.238703727722168,1.8770694732666016,2.2905135154724126,2.7573363780975395,0.0,1179.7516651153564,10.0,2268660.0,2919.1272511968614,sift-128-euclidean
nndescent,"NNDescent(n_neighbors=20, pruning_mult=0.75, pruning_prob=1.000, epsilon=0.060, leaf_size=24)",10,0.6848,0.7886,0.99893,0.09095379599561712,1066.133133753306,0.9424686431884766,1.010894775390625,1.050710678100586,1.1074614524841324,0.0,583.412757396698,10.0,2324300.0,2180.121718773842,sift-128-euclidean
nndescent,"NNDescent(n_neighbors=20, pruning_mult=1.50, pruning_prob=1.000, epsilon=0.200, leaf_size=24)",10,0.92974,0.9848399999999999,0.9999,0.08956628307356133,1058.2964529200708,0.9281635284423828,1.12464427947998,1.2531304359436035,1.4274122714996338,0.0,580.2559478282928,10.0,2442000.0,2307.481985092163,sift-128-euclidean
nndescent,"NNDescent(n_neighbors=40, pruning_mult=2.00, pruning_prob=0.000, epsilon=0.280, leaf_size=36)",10,0.9998699999999999,0.99999,1.0,0.08935428232640912,421.95644648645566,2.2017955780029297,4.221761226654052,5.508799552917483,7.235542297363285,0.0,1219.9205946922302,10.0,2582508.0,6120.318865854549,sift-128-euclidean
nndescent,"NNDescent(n_neighbors=60, pruning_mult=2.00, pruning_prob=0.000, epsilon=0.280, leaf_size=48)",10,0.99999,1.0,1.0,0.08935402171805981,257.29538742312786,3.5649538040161133,7.37601518630981,9.926848411560059,13.370756387710573,0.0,2936.2787618637085,10.0,2932680.0,11398.105614606857,sift-128-euclidean
nndescent,"NNDescent(n_neighbors=40, pruning_mult=1.00, pruning_prob=1.000, epsilon=0.200, leaf_size=36)",10,0.9738300000000001,0.99658,1.0,0.08942003380750045,893.3274194261203,1.0890960693359375,1.4624595642089844,1.7044806480407722,2.004202127456676,0.0,1179.7516651153564,10.0,2268660.0,2539.5615881323815,sift-128-euclidean
nndescent,"NNDescent(n_neighbors=10, pruning_mult=1.00, pruning_prob=1.000, epsilon=0.010, leaf_size=24)",10,0.44349999999999995,0.51515,0.95045,0.093967158515555,1105.3614578328843,0.9160041809082031,0.9703636169433594,1.0120916366577148,1.2121262550354017,0.0,369.73526668548584,10.0,2135624.0,1932.0594045200348,sift-128-euclidean
nndescent,"NNDescent(n_neighbors=60, pruning_mult=3.00, pruning_prob=0.000, epsilon=0.280, leaf_size=48)",10,0.9999800000000001,1.0,1.0,0.08935411004239953,259.61748377833294,3.4601688385009766,7.335996627807615,9.997005462646486,12.762527704238938,0.0,3028.551816225052,10.0,3445360.0,13270.908992176057,sift-128-euclidean
nndescent,"NNDescent(n_neighbors=40, pruning_mult=1.00, pruning_prob=1.000, epsilon=0.280, leaf_size=36)",10,0.9956699999999999,0.9995499999999999,1.0,0.0893641995893577,678.3441877248914,1.415252685546875,2.407848834991454,3.042714595794678,3.7985060214996382,0.0,1179.7516651153564,10.0,2268660.0,3344.408400710106,sift-128-euclidean
nndescent,"NNDescent(n_neighbors=40, pruning_mult=2.00, pruning_prob=0.000, epsilon=0.320, leaf_size=36)",10,0.99996,1.0,1.0,0.08935405114344647,364.33557126930066,2.4629831314086914,5.271244049072265,7.161884307861329,9.641745090484688,0.0,1219.9205946922302,10.0,2582508.0,7088.267530405712,sift-128-euclidean
nndescent,"NNDescent(n_neighbors=60, pruning_mult=3.00, pruning_prob=0.000, epsilon=0.360, leaf_size=48)",10,1.0,1.0,1.0,0.08935400220785608,185.3421150670698,4.632234573364258,11.587667465209961,16.34816884994507,22.809319257736217,0.0,3028.551816225052,10.0,3445360.0,18589.19112233734,sift-128-euclidean
nndescent,"NNDescent(n_neighbors=10, pruning_mult=1.00, pruning_prob=1.000, epsilon=0.080, leaf_size=24)",10,0.56541,0.6585799999999999,0.99346,0.09212257715243583,1062.3632977601665,0.9446144104003906,1.0235309600830078,1.0883855819702148,1.2888915538787844,0.0,369.73526668548584,10.0,2135624.0,2010.2577004520417,sift-128-euclidean
nndescent,"NNDescent(n_neighbors=20, pruning_mult=1.50, pruning_prob=1.000, epsilon=0.120, leaf_size=24)",10,0.81914,0.9195,0.9999,0.09003449230941149,1149.582736371573,0.8645057678222656,0.9441375732421875,0.9915852546691895,1.1084153652191178,0.0,580.2559478282928,10.0,2442000.0,2124.2490190029143,sift-128-euclidean
nndescent,"NNDescent(n_neighbors=10, pruning_mult=1.00, pruning_prob=1.000, epsilon=0.100, leaf_size=24)",10,0.60207,0.70064,0.99702,0.09171353589610785,1066.4789555650973,0.9672641754150391,1.0783672332763672,1.1570477485656738,1.3120222091674814,0.0,369.73526668548584,10.0,2135624.0,2002.4998982454301,sift-128-euclidean
nndescent,"NNDescent(n_neighbors=40, pruning_mult=1.00, pruning_prob=0.000, epsilon=0.160, leaf_size=36)",10,0.93051,0.9831099999999999,0.9997999999999999,0.08963758600931415,887.4015400018877,1.1332035064697266,1.6539454460144039,2.2456717491149902,2.7060515880584717,0.0,1217.2348673343658,10.0,2269596.0,2557.575007132816,sift-128-euclidean
nndescent,"NNDescent(n_neighbors=40, pruning_mult=1.00, pruning_prob=0.000, epsilon=0.280, leaf_size=36)",10,0.98461,0.9980499999999999,1.0,0.0894097859906198,594.8685175607875,1.550436019897461,2.836000919342041,3.5969090461730984,4.749308586120607,0.0,1217.2348673343658,10.0,2269596.0,3815.2901574053767,sift-128-euclidean
nndescent,"NNDescent(n_neighbors=20, pruning_mult=0.75, pruning_prob=1.000, epsilon=0.140, leaf_size=24)",10,0.83016,0.9285,0.99999,0.08999474932904651,1105.7081618652078,0.9224414825439453,1.0163903236389158,1.0714602470397951,1.178746223449708,0.0,583.412757396698,10.0,2324300.0,2102.091745510101,sift-128-euclidean
nndescent,"NNDescent(n_neighbors=40, pruning_mult=2.00, pruning_prob=0.000, epsilon=0.240, leaf_size=36)",10,0.99949,0.99997,1.0,0.08935479423457507,489.8371472597519,1.9426345825195312,3.3548116683959956,4.277474880218506,5.477448940277104,0.0,1219.9205946922302,10.0,2582508.0,5272.176711070348,sift-128-euclidean
nndescent,"NNDescent(n_neighbors=10, pruning_mult=1.00, pruning_prob=1.000, epsilon=0.000, leaf_size=24)",10,0.40820999999999996,0.47348999999999997,0.92569,0.09462672504495526,1060.7184149473476,0.9472370147705078,1.0042190551757812,1.0383129119873047,1.204503536224368,0.0,369.73526668548584,10.0,2135624.0,2013.3750577960966,sift-128-euclidean
nndescent,"NNDescent(n_neighbors=10, pruning_mult=0.50, pruning_prob=1.000, epsilon=0.060, leaf_size=24)",10,0.34733,0.40754,0.90291,0.09559276273441815,1050.4789426045281,0.9443759918212891,1.056671142578125,1.1265277862548828,1.3199322223663426,0.0,369.6989486217499,10.0,2111120.0,2009.6737919998168,sift-128-euclidean
nndescent,"NNDescent(n_neighbors=40, pruning_mult=1.00, pruning_prob=0.000, epsilon=0.120, leaf_size=36)",10,0.88996,0.9623100000000001,0.9997400000000001,0.0898290995549364,956.9422922345152,1.0313987731933594,1.2402534484863281,1.3582849502563479,1.5666611194610622,0.0,1217.2348673343658,10.0,2269596.0,2371.7166838768962,sift-128-euclidean
nndescent,"NNDescent(n_neighbors=60, pruning_mult=3.00, pruning_prob=0.000, epsilon=0.120, leaf_size=48)",10,0.99551,0.9996600000000001,1.0,0.08936448886827777,496.78064701830385,1.9881725311279297,2.815032005310058,3.2831287384033225,3.9351077079772967,0.0,3028.551816225052,10.0,3445360.0,6935.374839336396,sift-128-euclidean
nndescent,"NNDescent(n_neighbors=60, pruning_mult=2.00, pruning_prob=0.000, epsilon=0.120, leaf_size=48)",10,0.99426,0.9994999999999999,1.0,0.08936755725138427,429.077600558362,2.3376941680908203,3.1106710433959956,3.546757698059083,4.056976318359384,0.0,2936.2787618637085,10.0,2932680.0,6834.847580446243,sift-128-euclidean
nndescent,"NNDescent(n_neighbors=60, pruning_mult=3.00, pruning_prob=0.000, epsilon=0.040, leaf_size=48)",10,0.96534,0.9943199999999999,1.0,0.08944625231554687,621.2080213263,1.6021728515625,1.8386960029602049,1.9691014289855957,2.1455433368682892,0.0,3028.551816225052,10.0,3445360.0,5546.225872364044,sift-128-euclidean
nndescent,"NNDescent(n_neighbors=20, pruning_mult=0.75, pruning_prob=1.000, epsilon=0.080, leaf_size=24)",10,0.7232999999999999,0.82986,0.9997,0.09064125842004846,1066.1606947650907,0.9372234344482422,1.0066032409667969,1.0478520393371582,1.1463165283203125,0.0,583.412757396698,10.0,2324300.0,2180.0653610777854,sift-128-euclidean
nndescent,"NNDescent(n_neighbors=60, pruning_mult=3.00, pruning_prob=0.000, epsilon=0.240, leaf_size=48)",10,0.99993,1.0,1.0,0.08935415157851462,305.0087186247841,3.031015396118164,5.866789817810059,7.613222599029547,9.69007301330567,0.0,3028.551816225052,10.0,3445360.0,11295.939393255234,sift-128-euclidean
nndescent,"NNDescent(n_neighbors=40, pruning_mult=2.00, pruning_prob=1.000, epsilon=0.200, leaf_size=36)",10,0.97355,0.99657,1.0,0.08942140794259545,524.7479153103737,1.8600225448608398,2.476727962493896,2.8312444686889653,3.298291444778444,0.0,1725.260529756546,10.0,2581636.0,4919.764185195541,sift-128-euclidean
nndescent,"NNDescent(n_neighbors=40, pruning_mult=1.00, pruning_prob=0.000, epsilon=0.080, leaf_size=36)",10,0.8361700000000001,0.9233499999999999,0.99946,0.09012310755385762,993.6940067417987,1.0149478912353516,1.1537194252014158,1.247406005859375,1.523524284362799,0.0,1217.2348673343658,10.0,2269596.0,2283.998881548786,sift-128-euclidean
nndescent,"NNDescent(n_neighbors=20, pruning_mult=0.75, pruning_prob=1.000, epsilon=0.020, leaf_size=24)",10,0.60265,0.69748,0.9955,0.0917256392554962,1069.8290637052082,0.9307861328125,0.9894371032714844,1.0504746437072754,1.262194633483888,0.0,583.412757396698,10.0,2324300.0,2172.5900696229933,sift-128-euclidean
nndescent,"NNDescent(n_neighbors=60, pruning_mult=2.00, pruning_prob=0.000, epsilon=0.320, leaf_size=48)",10,1.0,1.0,1.0,0.08935400220785608,217.2504875376407,4.082202911376953,9.15706157684326,12.611753940582279,17.302335977554335,0.0,2936.2787618637085,10.0,2932680.0,13499.072122873305,sift-128-euclidean
nndescent,"NNDescent(n_neighbors=10, pruning_mult=0.50, pruning_prob=1.000, epsilon=0.040, leaf_size=24)",10,0.32687,0.38237,0.87393,0.09614554244460204,1022.4180227775983,1.026153564453125,1.0941028594970703,1.1649179458618164,1.3871259689331068,0.0,369.6989486217499,10.0,2111120.0,2064.830581003189,sift-128-euclidean
nndescent,"NNDescent(n_neighbors=10, pruning_mult=0.50, pruning_prob=1.000, epsilon=0.000, leaf_size=24)",10,0.27408,0.31909,0.78281,0.09777261079261278,1129.126653415331,0.8752346038818359,0.9734749794006345,1.02830171585083,1.1062676906585704,0.0,369.6989486217499,10.0,2111120.0,1869.692822868347,sift-128-euclidean
nndescent,"NNDescent(n_neighbors=40, pruning_mult=2.00, pruning_prob=0.000, epsilon=0.120, leaf_size=36)",10,0.9843400000000001,0.9984400000000001,1.0,0.08939199323240987,732.3738476206368,1.3365745544433594,1.7471432685852049,1.9674491882324223,2.281912088394167,0.0,1219.9205946922302,10.0,2582508.0,3526.2154818746567,sift-128-euclidean
nndescent,"NNDescent(n_neighbors=20, pruning_mult=0.75, pruning_prob=1.000, epsilon=0.040, leaf_size=24)",10,0.64422,0.74432,0.9980100000000001,0.0913184510007128,1146.883028487997,0.9019374847412109,0.9627342224121094,1.001601219177246,1.1472711563110354,0.0,583.412757396698,10.0,2324300.0,2026.6234151744843,sift-128-euclidean
nndescent,"NNDescent(n_neighbors=40, pruning_mult=1.00, pruning_prob=0.000, epsilon=0.040, leaf_size=36)",10,0.77161,0.86632,0.9988699999999999,0.09054388462253939,1040.3389602315228,0.9613037109375,1.0464191436767578,1.168496608734131,1.7356879711151125,0.0,1217.2348673343658,10.0,2269596.0,2181.5928142255784,sift-128-euclidean
nndescent,"NNDescent(n_neighbors=10, pruning_mult=0.50, pruning_prob=1.000, epsilon=0.120, leaf_size=24)",10,0.418,0.49311,0.9652200000000001,0.09410086130941785,990.6661168088785,1.0101795196533203,1.0783672332763672,1.140122413635254,1.2445535659790057,0.0,369.6989486217499,10.0,2111120.0,2131.0106040573123,sift-128-euclidean
nndescent,"NNDescent(n_neighbors=20, pruning_mult=1.50, pruning_prob=1.000, epsilon=0.060, leaf_size=24)",10,0.70802,0.81341,0.99971,0.09072576978716833,1175.2808217402787,0.8716583251953125,0.9312629699707031,0.9620189666748047,1.0056533813476571,0.0,580.2559478282928,10.0,2442000.0,2077.801283597946,sift-128-euclidean
nndescent,"NNDescent(n_neighbors=40, pruning_mult=2.00, pruning_prob=1.000, epsilon=0.080, leaf_size=36)",10,0.83378,0.92874,0.9999100000000001,0.08994827080325545,637.886921704797,1.5819072723388672,1.7285346984863281,1.814126968383789,1.900674343109131,0.0,1725.260529756546,10.0,2581636.0,4047.168725611114,sift-128-euclidean
nndescent,"NNDescent(n_neighbors=10, pruning_mult=0.50, pruning_prob=1.000, epsilon=0.020, leaf_size=24)",10,0.30612,0.35711,0.84042,0.09676291982439451,1093.1445984222746,0.9593963623046875,1.0409474372863767,1.0907673835754395,1.2507498264312755,0.0,369.6989486217499,10.0,2111120.0,1931.2358155059812,sift-128-euclidean
nndescent,"NNDescent(n_neighbors=40, pruning_mult=1.00, pruning_prob=0.000, epsilon=0.240, leaf_size=36)",10,0.9743299999999999,0.9962,0.9999,0.08945528519924797,669.8049828633218,1.4309883117675781,2.370119094848633,2.88224458694458,3.696013927459727,0.0,1217.2348673343658,10.0,2269596.0,3388.4429917164803,sift-128-euclidean
nndescent,"NNDescent(n_neighbors=20, pruning_mult=1.50, pruning_prob=1.000, epsilon=0.040, leaf_size=24)",10,0.66744,0.76927,0.9990500000000001,0.09104988192191,1182.4301361723058,0.8602142333984375,0.9214878082275391,0.9565377235412598,1.1365523338317893,0.0,580.2559478282928,10.0,2442000.0,2065.238296365738,sift-128-euclidean
nndescent,"NNDescent(n_neighbors=40, pruning_mult=1.00, pruning_prob=1.000, epsilon=0.120, leaf_size=36)",10,0.8976000000000001,0.97129,1.0,0.08967049753017987,1009.6332345822799,1.0101795196533203,1.1577606201171875,1.270294189453125,1.9075884819030764,0.0,1179.7516651153564,10.0,2268660.0,2247.0139871520996,sift-128-euclidean
nndescent,"NNDescent(n_neighbors=40, pruning_mult=1.00, pruning_prob=1.000, epsilon=0.080, leaf_size=36)",10,0.8336600000000001,0.92907,0.9997999999999999,0.08995666985750189,1048.354482697806,0.9579658508300781,1.0547637939453125,1.1234307289123535,1.274134397506719,0.0,1179.7516651153564,10.0,2268660.0,2164.0199354724887,sift-128-euclidean
